police_station,day_of_week,is_weekend,hour,total_violations_historical,n_distinct_junctions,top_junctions,latitude,longitude,vehicle_type,center_code
Jeevanbheemanagar,Wednesday,False,23,64,2,"[{'junction_name': 'No Junction', 'count': 49, 'share_pct': 76.6}, {'junction_name': 'BTP148 - 17th Main, Doopanahalli Bus Stop', 'count': 15, 'share_pct': 23.4}]",12.960429,77.64945365,PASSENGER AUTO,4.0
Jnanabharathi,Friday,False,0,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",12.9609863,77.511932,CAR,85.0
Jnanabharathi,Friday,False,1,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.955003349999998,77.51328194999999,BUS (BMTC/KSRTC),85.0
Jnanabharathi,Friday,False,2,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",12.9710937,77.5073654,CAR,85.0
Jnanabharathi,Friday,False,3,16,1,"[{'junction_name': 'No Junction', 'count': 16, 'share_pct': 100.0}]",12.971488650000001,77.50752355,CAR,85.0
Jnanabharathi,Friday,False,4,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.9739677,77.51024965,CAR,85.0
Jnanabharathi,Friday,False,5,29,1,"[{'junction_name': 'No Junction', 'count': 29, 'share_pct': 100.0}]",12.9608854,77.5116916,CAR,85.0
Jnanabharathi,Friday,False,6,20,1,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 100.0}]",12.9608496,77.5116568,CAR,85.0
Jnanabharathi,Friday,False,7,17,1,"[{'junction_name': 'No Junction', 'count': 17, 'share_pct': 100.0}]",12.9609719,77.5115364,CAR,85.0
Jnanabharathi,Friday,False,8,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.960852,77.5114281,CAR,85.0
Jnanabharathi,Friday,False,10,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.9603542,77.5132428,CAR,85.0
Jnanabharathi,Friday,False,19,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.964894999999999,77.51155499999999,MINI LORRY,85.0
Jnanabharathi,Friday,False,20,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",12.9716152,77.5076121,MOTOR CYCLE,85.0
Jnanabharathi,Friday,False,21,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.96107975,77.5094551,CAR,85.0
Jnanabharathi,Friday,False,22,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.96100555,77.5114374,CAR,85.0
Jnanabharathi,Friday,False,23,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9717041,77.5080389,MOTOR CYCLE,85.0
Jnanabharathi,Monday,False,0,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",12.9644733,77.5047917,CAR,85.0
Jnanabharathi,Monday,False,1,12,1,"[{'junction_name': 'No Junction', 'count': 12, 'share_pct': 100.0}]",12.9609725,77.5115025,CAR,85.0
Jnanabharathi,Monday,False,2,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",12.953302,77.5075301,CAR,85.0
Jnanabharathi,Monday,False,3,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.9719783,77.5078633,CAR,85.0
Jnanabharathi,Monday,False,5,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.9627816,77.49875365,CAR,85.0
Jnanabharathi,Monday,False,6,31,1,"[{'junction_name': 'No Junction', 'count': 31, 'share_pct': 100.0}]",12.9609941,77.5115815,CAR,85.0
Jnanabharathi,Monday,False,7,30,1,"[{'junction_name': 'No Junction', 'count': 30, 'share_pct': 100.0}]",12.9610791,77.51137514999999,CAR,85.0
Jnanabharathi,Monday,False,8,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9609362,77.5119717,CAR,85.0
Jnanabharathi,Monday,False,17,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9693049,77.5105312,LGV,85.0
Jnanabharathi,Monday,False,18,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.960248700000001,77.51468975,CAR,85.0
Jnanabharathi,Monday,False,20,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9501079,77.49888275,MAXI-CAB,85.0
Jnanabharathi,Monday,False,21,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.97287145,77.50845525,CAR,85.0
Jnanabharathi,Monday,False,22,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",12.9648172,77.49301249999999,CAR,85.0
Jnanabharathi,Monday,False,23,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",12.963164299999999,77.5104115,CAR,85.0
Jnanabharathi,Saturday,True,0,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.97033935,77.51143725,CAR,85.0
Jnanabharathi,Saturday,True,1,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9604477,77.4998988,CAR,85.0
Jnanabharathi,Saturday,True,2,20,1,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 100.0}]",12.9733646,77.50966155,LGV,85.0
Jnanabharathi,Saturday,True,3,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9544695,77.499899,CAR,85.0
Jnanabharathi,Saturday,True,4,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9611696,77.5102525,CAR,85.0
Jnanabharathi,Saturday,True,5,48,1,"[{'junction_name': 'No Junction', 'count': 48, 'share_pct': 100.0}]",12.96092005,77.51157265,CAR,85.0
Jnanabharathi,Saturday,True,6,51,1,"[{'junction_name': 'No Junction', 'count': 51, 'share_pct': 100.0}]",12.9606478,77.5094389,CAR,85.0
Jnanabharathi,Saturday,True,7,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.96123525,77.5118075,CAR,85.0
Jnanabharathi,Saturday,True,8,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.96642285,77.5118941,CAR,85.0
Jnanabharathi,Saturday,True,9,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9668174,77.5051765,CAR,85.0
Jnanabharathi,Saturday,True,20,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9724877,77.5119707,CAR,85.0
Jnanabharathi,Saturday,True,21,20,1,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 100.0}]",12.97252,77.5098648,CAR,85.0
Jnanabharathi,Saturday,True,22,16,1,"[{'junction_name': 'No Junction', 'count': 16, 'share_pct': 100.0}]",12.9726184,77.50926085,CAR,85.0
Jnanabharathi,Saturday,True,23,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.950325849999999,77.5058170966664,CAR,85.0
Jnanabharathi,Sunday,True,0,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.960655849999998,77.5110787,CAR,85.0
Jnanabharathi,Sunday,True,1,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9610748,77.5108679,CAR,85.0
Jnanabharathi,Sunday,True,2,17,1,"[{'junction_name': 'No Junction', 'count': 17, 'share_pct': 100.0}]",12.9611689,77.5108336,CAR,85.0
Jnanabharathi,Sunday,True,4,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.96098855,77.51141115,CAR,85.0
Jnanabharathi,Sunday,True,5,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.9609727,77.51154815,CAR,85.0
Jnanabharathi,Sunday,True,6,36,1,"[{'junction_name': 'No Junction', 'count': 36, 'share_pct': 100.0}]",12.96095,77.51153585,CAR,85.0
Jnanabharathi,Sunday,True,7,25,1,"[{'junction_name': 'No Junction', 'count': 25, 'share_pct': 100.0}]",12.960995,77.511665,CAR,85.0
Jnanabharathi,Sunday,True,8,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",12.96099105,77.51182890000001,CAR,85.0
Jnanabharathi,Sunday,True,20,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9740678,77.5091894,CAR,85.0
Jnanabharathi,Sunday,True,21,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",12.9610827,77.5116148,CAR,85.0
Jnanabharathi,Sunday,True,22,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",12.9608677,77.5115547,SCOOTER,85.0
Jnanabharathi,Sunday,True,23,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9609397,77.5115793,CAR,85.0
Jnanabharathi,Thursday,False,0,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9609138,77.511591,CAR,85.0
Jnanabharathi,Thursday,False,1,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.9798198,77.5105547,CAR,85.0
Jnanabharathi,Thursday,False,2,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9745523,77.5093268,CAR,85.0
Jnanabharathi,Thursday,False,4,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.9712533,77.50919815,CAR,85.0
Jnanabharathi,Thursday,False,5,24,1,"[{'junction_name': 'No Junction', 'count': 24, 'share_pct': 100.0}]",12.96092085,77.51151945000001,CAR,85.0
Jnanabharathi,Thursday,False,6,38,1,"[{'junction_name': 'No Junction', 'count': 38, 'share_pct': 100.0}]",12.96091165,77.51157384999999,CAR,85.0
Jnanabharathi,Thursday,False,7,14,1,"[{'junction_name': 'No Junction', 'count': 14, 'share_pct': 100.0}]",12.961015,77.51149225,CAR,85.0
Jnanabharathi,Thursday,False,8,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9694925,77.5107533,CAR,85.0
Jnanabharathi,Thursday,False,9,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9608584,77.5023634,CAR,85.0
Jnanabharathi,Thursday,False,21,18,1,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 100.0}]",12.9635392,77.5091211,CAR,85.0
Jnanabharathi,Thursday,False,22,14,1,"[{'junction_name': 'No Junction', 'count': 14, 'share_pct': 100.0}]",12.970122100000001,77.51027295,CAR,85.0
Jnanabharathi,Thursday,False,23,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.96617365,77.50976800000001,CAR,85.0
Jnanabharathi,Tuesday,False,0,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",12.961217,77.5109761,CAR,85.0
Jnanabharathi,Tuesday,False,1,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.96096015,77.51155904999999,CAR,85.0
Jnanabharathi,Tuesday,False,2,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9721665,77.5095067,CAR,85.0
Jnanabharathi,Tuesday,False,3,11,1,"[{'junction_name': 'No Junction', 'count': 11, 'share_pct': 100.0}]",12.970855,77.509065,CAR,85.0
Jnanabharathi,Tuesday,False,4,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9716956,77.5077733,CAR,85.0
Jnanabharathi,Tuesday,False,5,36,1,"[{'junction_name': 'No Junction', 'count': 36, 'share_pct': 100.0}]",12.960810500000001,77.5075663,SCOOTER,85.0
Jnanabharathi,Tuesday,False,6,30,1,"[{'junction_name': 'No Junction', 'count': 30, 'share_pct': 100.0}]",12.96074655,77.5115267,CAR,85.0
Jnanabharathi,Tuesday,False,7,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",12.9610125,77.5116888,CAR,85.0
Jnanabharathi,Tuesday,False,8,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",12.9610137,77.5115928,CAR,85.0
Jnanabharathi,Tuesday,False,9,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.9609422,77.5122614,CAR,85.0
Jnanabharathi,Tuesday,False,21,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",12.974045,77.5090717,CAR,85.0
Jnanabharathi,Tuesday,False,22,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9454061,77.4904143,CAR,85.0
Jnanabharathi,Tuesday,False,23,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",12.97046235,77.50739215,CAR,85.0
Jnanabharathi,Wednesday,False,0,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.97080305,77.50897925,CAR,85.0
Jnanabharathi,Wednesday,False,2,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.97432965,77.50927010000001,CAR,85.0
Jnanabharathi,Wednesday,False,3,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.979858,77.51063525,CAR,85.0
Jnanabharathi,Wednesday,False,4,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",12.9357779,77.5125175,CAR,85.0
Jnanabharathi,Wednesday,False,5,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",12.9611138,77.5113314,CAR,85.0
Jnanabharathi,Wednesday,False,6,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",12.9716629,77.5105384,CAR,85.0
Jnanabharathi,Wednesday,False,7,22,1,"[{'junction_name': 'No Junction', 'count': 22, 'share_pct': 100.0}]",12.96096485,77.5115291,CAR,85.0
Jnanabharathi,Wednesday,False,8,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9712545,77.50735595,CAR,85.0
Jnanabharathi,Wednesday,False,9,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",12.9488039,77.50549355,BUS (BMTC/KSRTC),85.0
Jnanabharathi,Wednesday,False,18,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.958585,77.495605,LGV,85.0
Jnanabharathi,Wednesday,False,21,16,1,"[{'junction_name': 'No Junction', 'count': 16, 'share_pct': 100.0}]",12.9611661,77.5093193,SCOOTER,85.0
Jnanabharathi,Wednesday,False,22,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",12.96058705,77.5090033,CAR,85.0
Jnanabharathi,Wednesday,False,23,13,1,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 100.0}]",12.9603232,77.5055315,CAR,85.0
K.G. Halli,Friday,False,0,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0021834,77.6119422,SCOOTER,46.0
K.G. Halli,Friday,False,1,13,1,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 100.0}]",13.007185,77.621455,CAR,46.0
K.G. Halli,Friday,False,2,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0278362,77.6321951,SCOOTER,46.0
K.G. Halli,Friday,False,3,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.0362499,77.6231943,CAR,46.0
K.G. Halli,Friday,False,4,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",13.0087553,77.6132415,SCOOTER,46.0
K.G. Halli,Friday,False,5,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.0044441,77.6121893,CAR,46.0
K.G. Halli,Friday,False,6,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",13.0074549,77.6127877,SCOOTER,46.0
K.G. Halli,Friday,False,7,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.0267467,77.6210183,LGV,46.0
K.G. Halli,Friday,False,8,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0085406,77.6133367,CAR,46.0
K.G. Halli,Friday,False,19,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0345171,77.6244363,TRACTOR,46.0
K.G. Halli,Friday,False,20,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",13.0370417,77.6258,HGV,46.0
K.G. Halli,Friday,False,21,39,1,"[{'junction_name': 'No Junction', 'count': 39, 'share_pct': 100.0}]",13.0348351,77.6248147,CAR,46.0
K.G. Halli,Friday,False,22,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",13.0145848,77.6254967,SCOOTER,46.0
K.G. Halli,Friday,False,23,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.03459165,77.62338165,TEMPO,46.0
K.G. Halli,Monday,False,1,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0197032,77.6188471,CAR,46.0
K.G. Halli,Monday,False,3,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0076449,77.6127667,SCOOTER,46.0
K.G. Halli,Monday,False,4,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0287151,77.6314317,CAR,46.0
K.G. Halli,Monday,False,6,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.01412535,77.61969375000001,MOTOR CYCLE,46.0
K.G. Halli,Monday,False,7,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0073825,77.6126396,SCOOTER,46.0
K.G. Halli,Monday,False,8,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.0259706,77.6274219,MOTOR CYCLE,46.0
K.G. Halli,Monday,False,20,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.03557705,77.62229565000001,LGV,46.0
K.G. Halli,Monday,False,21,20,1,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 100.0}]",13.034755,77.6246992,LGV,46.0
K.G. Halli,Monday,False,22,37,1,"[{'junction_name': 'No Junction', 'count': 37, 'share_pct': 100.0}]",13.036105,77.6254,CAR,46.0
K.G. Halli,Monday,False,23,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",13.034656,77.62374,CAR,46.0
K.G. Halli,Saturday,True,0,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.011521850000001,77.6133875,PASSENGER AUTO,46.0
K.G. Halli,Saturday,True,1,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",13.0206019,77.6139273,LGV,46.0
K.G. Halli,Saturday,True,2,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0418131,77.6138363,LGV,46.0
K.G. Halli,Saturday,True,3,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0325312,77.6297517,CAR,46.0
K.G. Halli,Saturday,True,4,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.008357400000001,77.61949785,MOTOR CYCLE,46.0
K.G. Halli,Saturday,True,5,51,1,"[{'junction_name': 'No Junction', 'count': 51, 'share_pct': 100.0}]",13.03429,77.6233033,CAR,46.0
K.G. Halli,Saturday,True,6,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.035635,77.62518084999999,LGV,46.0
K.G. Halli,Saturday,True,7,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.026591849999999,77.6120925,CAR,46.0
K.G. Halli,Saturday,True,8,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",13.0146499,77.6274684,SCOOTER,46.0
K.G. Halli,Saturday,True,9,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.0098455,77.6145961,SCOOTER,46.0
K.G. Halli,Saturday,True,21,40,1,"[{'junction_name': 'No Junction', 'count': 40, 'share_pct': 100.0}]",13.034257499999999,77.624495,CAR,46.0
K.G. Halli,Saturday,True,22,36,1,"[{'junction_name': 'No Junction', 'count': 36, 'share_pct': 100.0}]",13.0347233,77.62463,CAR,46.0
K.G. Halli,Saturday,True,23,46,1,"[{'junction_name': 'No Junction', 'count': 46, 'share_pct': 100.0}]",13.03465,77.62466085,CAR,46.0
K.G. Halli,Sunday,True,0,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.012665850000001,77.61223115,SCOOTER,46.0
K.G. Halli,Sunday,True,1,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0197353,77.6139477,SCOOTER,46.0
K.G. Halli,Sunday,True,2,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0361228,77.6253318,CAR,46.0
K.G. Halli,Sunday,True,3,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",13.008558,77.6136305,PASSENGER AUTO,46.0
K.G. Halli,Sunday,True,4,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",13.022625600000001,77.6165164,CAR,46.0
K.G. Halli,Sunday,True,5,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.0363217,77.6232717,SCOOTER,46.0
K.G. Halli,Sunday,True,6,27,1,"[{'junction_name': 'No Junction', 'count': 27, 'share_pct': 100.0}]",13.0369774,77.6248117,CAR,46.0
K.G. Halli,Sunday,True,7,11,1,"[{'junction_name': 'No Junction', 'count': 11, 'share_pct': 100.0}]",13.0328317,77.6274767,CAR,46.0
K.G. Halli,Sunday,True,8,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.017054250000001,77.62003055,GOODS AUTO,46.0
K.G. Halli,Sunday,True,9,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.007312,77.6125942,PASSENGER AUTO,46.0
K.G. Halli,Sunday,True,20,15,1,"[{'junction_name': 'No Junction', 'count': 15, 'share_pct': 100.0}]",13.032945,77.6275067,CAR,46.0
K.G. Halli,Sunday,True,21,53,1,"[{'junction_name': 'No Junction', 'count': 53, 'share_pct': 100.0}]",13.0341867,77.6242217,CAR,46.0
K.G. Halli,Sunday,True,22,22,1,"[{'junction_name': 'No Junction', 'count': 22, 'share_pct': 100.0}]",13.03460205,77.62379945,TEMPO,46.0
K.G. Halli,Sunday,True,23,13,1,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 100.0}]",13.0319383,77.6239283,CAR,46.0
K.G. Halli,Thursday,False,1,34,1,"[{'junction_name': 'No Junction', 'count': 34, 'share_pct': 100.0}]",13.0232977,77.6140216,LGV,46.0
K.G. Halli,Thursday,False,2,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0217233,77.6137202,CAR,46.0
K.G. Halli,Thursday,False,3,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0239392,77.6189147,MOTOR CYCLE,46.0
K.G. Halli,Thursday,False,4,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",13.03361,77.6181424,CAR,46.0
K.G. Halli,Thursday,False,5,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.02363385,77.62551005,CAR,46.0
K.G. Halli,Thursday,False,6,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",13.0369291,77.620545,TEMPO,46.0
K.G. Halli,Thursday,False,7,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0346858,77.6232803,LGV,46.0
K.G. Halli,Thursday,False,8,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0077063,77.612773,SCOOTER,46.0
K.G. Halli,Thursday,False,9,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0078625,77.6128126,SCOOTER,46.0
K.G. Halli,Thursday,False,18,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0061455,77.6204774,SCOOTER,46.0
K.G. Halli,Thursday,False,19,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0061455,77.6204774,SCOOTER,46.0
K.G. Halli,Thursday,False,20,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.0257777,77.62848955,CAR,46.0
K.G. Halli,Thursday,False,21,21,1,"[{'junction_name': 'No Junction', 'count': 21, 'share_pct': 100.0}]",13.03398,77.6245517,CAR,46.0
K.G. Halli,Thursday,False,22,19,1,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 100.0}]",13.0345694,77.6238524,CAR,46.0
K.G. Halli,Thursday,False,23,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",13.025189,77.6246948,HGV,46.0
K.G. Halli,Tuesday,False,1,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",13.0315516,77.6180828,GOODS AUTO,46.0
K.G. Halli,Tuesday,False,2,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.02820705,77.62073244999999,CAR,46.0
K.G. Halli,Tuesday,False,3,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0068434,77.6124945,PASSENGER AUTO,46.0
K.G. Halli,Tuesday,False,4,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",13.0196973,77.6131217,SCOOTER,46.0
K.G. Halli,Tuesday,False,5,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",13.0204828,77.6127399,SCOOTER,46.0
K.G. Halli,Tuesday,False,6,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",13.0258066,77.6275171,MOTOR CYCLE,46.0
K.G. Halli,Tuesday,False,7,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.01674685,77.62168894999999,CAR,46.0
K.G. Halli,Tuesday,False,8,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0257363,77.6274533,LORRY/GOODS VEHICLE,46.0
K.G. Halli,Tuesday,False,20,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.0311939,77.62138375,CAR,46.0
K.G. Halli,Tuesday,False,21,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.032725800000001,77.6224271,CAR,46.0
K.G. Halli,Tuesday,False,22,5,1,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 100.0}]",13.0277091,77.6301394,CAR,46.0
K.G. Halli,Tuesday,False,23,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.014772749999999,77.61313355,LGV,46.0
K.G. Halli,Wednesday,False,0,15,1,"[{'junction_name': 'No Junction', 'count': 15, 'share_pct': 100.0}]",13.0326287,77.624049,CAR,46.0
